date,value,country,series_type
2005-10-01,84.38699,New Zealand,CPI
2006-01-01,84.62233,New Zealand,CPI
2006-04-01,85.53888,New Zealand,CPI
2006-07-01,85.93509,New Zealand,CPI
2006-10-01,86.28074000000001,New Zealand,CPI
2007-01-01,86.58962,New Zealand,CPI
2007-04-01,87.02447,New Zealand,CPI
2007-07-01,87.17085,New Zealand,CPI
2007-10-01,87.77563,New Zealand,CPI
2008-01-01,87.90878000000001,New Zealand,CPI
2008-04-01,88.29697,New Zealand,CPI
2008-07-01,88.94957,New Zealand,CPI
2008-10-01,89.96261,New Zealand,CPI
2009-01-01,90.22442,New Zealand,CPI
2009-04-01,90.45557,New Zealand,CPI
2009-07-01,91.48996,New Zealand,CPI
2009-10-01,91.91357,New Zealand,CPI
2010-01-01,91.61567,New Zealand,CPI
2010-04-01,91.90196,New Zealand,CPI
2010-07-01,92.67719,New Zealand,CPI
2010-10-01,94.58075,New Zealand,CPI
2011-01-01,94.53026,New Zealand,CPI
2011-04-01,95.0256,New Zealand,CPI
2011-07-01,95.56061,New Zealand,CPI
2011-10-01,95.59558,New Zealand,CPI
2012-01-01,96.06629,New Zealand,CPI
2012-04-01,96.24702,New Zealand,CPI
2012-07-01,96.38431,New Zealand,CPI
2012-10-01,96.63807,New Zealand,CPI
2013-01-01,96.925,New Zealand,CPI
2013-04-01,97.18984,New Zealand,CPI
2013-07-01,97.54508,New Zealand,CPI
2013-10-01,98.3316,New Zealand,CPI
2014-01-01,98.64558,New Zealand,CPI
2014-04-01,98.57547,New Zealand,CPI
2014-07-01,98.97198,New Zealand,CPI
2014-10-01,99.42808,New Zealand,CPI
2015-01-01,99.78653,New Zealand,CPI
2015-04-01,99.79421,New Zealand,CPI
2015-07-01,99.99786,New Zealand,CPI
2015-10-01,100.4214,New Zealand,CPI
2016-01-01,100.9543,New Zealand,CPI
2016-04-01,100.9571,New Zealand,CPI
2016-07-01,101.4178,New Zealand,CPI
2016-10-01,102.0566,New Zealand,CPI
2017-01-01,102.5164,New Zealand,CPI
2017-04-01,102.4149,New Zealand,CPI
2017-07-01,102.9462,New Zealand,CPI
2017-10-01,103.1483,New Zealand,CPI
2018-01-01,103.466,New Zealand,CPI
2018-04-01,103.5104,New Zealand,CPI
2018-07-01,104.1638,New Zealand,CPI
2018-10-01,104.7317,New Zealand,CPI
2019-01-01,105.0421,New Zealand,CPI
2019-04-01,105.3604,New Zealand,CPI
2019-07-01,106.0908,New Zealand,CPI
2019-10-01,106.8646,New Zealand,CPI
2020-01-01,107.5812,New Zealand,CPI
2020-04-01,107.6002,New Zealand,CPI
2020-07-01,108.1444,New Zealand,CPI
2020-10-01,109.4462,New Zealand,CPI
2021-01-01,109.9661,New Zealand,CPI
2021-04-01,111.0429,New Zealand,CPI
2021-07-01,113.015,New Zealand,CPI
2021-10-01,114.8112,New Zealand,CPI
2022-01-01,115.8,New Zealand,CPI
2022-04-01,117.3251,New Zealand,CPI
2022-07-01,120.0709,New Zealand,CPI
2022-10-01,122.5382,New Zealand,CPI
2023-01-01,123.6185,New Zealand,CPI
2023-04-01,124.892,New Zealand,CPI
2023-07-01,126.4892,New Zealand,CPI
2023-10-01,127.6001,New Zealand,CPI
2024-01-01,128.7892,New Zealand,CPI
2024-04-01,129.3002,New Zealand,CPI
2024-07-01,130.4949,New Zealand,CPI
2024-10-01,131.7642,New Zealand,CPI
1990-01-01,42.91821,South Korea,CPI
1990-04-01,44.03538,South Korea,CPI
1990-07-01,44.57421,South Korea,CPI
1990-10-01,45.033,South Korea,CPI
1991-01-01,46.66961,South Korea,CPI
1991-04-01,47.78678,South Korea,CPI
1991-07-01,48.60491,South Korea,CPI
1991-10-01,49.20334,South Korea,CPI
1992-01-01,50.18156,South Korea,CPI
1992-04-01,51.17884,South Korea,CPI
1992-07-01,51.39783,South Korea,CPI
1992-10-01,51.77692,South Korea,CPI
1993-01-01,52.83484,South Korea,CPI
1993-04-01,53.91145,South Korea,CPI
1993-07-01,54.15195,South Korea,CPI
1993-10-01,54.4517,South Korea,CPI
1994-01-01,55.68736,South Korea,CPI
1994-04-01,56.74493,South Korea,CPI
1994-07-01,57.38356,South Korea,CPI
1994-10-01,57.60396,South Korea,CPI
1995-01-01,58.58078,South Korea,CPI
1995-04-01,59.67785,South Korea,CPI
1995-07-01,60.35633000000001,South Korea,CPI
1995-10-01,60.85567,South Korea,CPI
1996-01-01,61.87339,South Korea,CPI
1996-04-01,62.77016,South Korea,CPI
1996-07-01,63.26985,South Korea,CPI
1996-10-01,63.58934,South Korea,CPI
1997-01-01,64.16731999999999,South Korea,CPI
1997-04-01,64.86591,South Korea,CPI
1997-07-01,65.36489,South Korea,CPI
1997-10-01,65.86388000000001,South Korea,CPI
1998-01-01,67.89862,South Korea,CPI
1998-04-01,68.47695,South Korea,CPI
1998-07-01,68.23751,South Korea,CPI
1998-10-01,68.09891999999999,South Korea,CPI
1999-01-01,68.07916999999999,South Korea,CPI
1999-04-01,68.05943,South Korea,CPI
1999-07-01,67.93881999999999,South Korea,CPI
1999-10-01,68.05943,South Korea,CPI
2000-01-01,68.69841,South Korea,CPI
2000-04-01,69.02213,South Korea,CPI
2000-07-01,69.48304,South Korea,CPI
2000-10-01,69.89845,South Korea,CPI
2001-01-01,71.00715,South Korea,CPI
2001-04-01,71.74629,South Korea,CPI
2001-07-01,71.9078,South Korea,CPI
2001-10-01,72.16135,South Korea,CPI
2002-01-01,72.94703,South Korea,CPI
2002-04-01,73.87096,South Korea,CPI
2002-07-01,74.14813000000001,South Korea,CPI
2002-10-01,74.70248000000001,South Korea,CPI
2003-01-01,75.55658000000001,South Korea,CPI
2003-04-01,76.41103000000001,South Korea,CPI
2003-07-01,76.52634,South Korea,CPI
2003-10-01,76.78059,South Korea,CPI
2004-01-01,77.49681,South Korea,CPI
2004-04-01,78.07373,South Korea,CPI
2004-07-01,78.46621999999999,South Korea,CPI
2004-10-01,78.53569,South Korea,CPI
2005-01-01,79.56116999999999,South Korea,CPI
2005-04-01,79.96213,South Korea,CPI
2005-07-01,80.06863,South Korea,CPI
2005-10-01,80.22837,South Korea,CPI
2006-01-01,80.867,South Korea,CPI
2006-04-01,81.53349,South Korea,CPI
2006-07-01,81.77399,South Korea,CPI
2006-10-01,82.0145,South Korea,CPI
2007-01-01,82.84039,South Korea,CPI
2007-04-01,83.61301999999999,South Korea,CPI
2007-07-01,83.85316999999999,South Korea,CPI
2007-10-01,84.14587,South Korea,CPI
2008-01-01,85.21225,South Korea,CPI
2008-04-01,86.38443000000001,South Korea,CPI
2008-07-01,87.10486999999999,South Korea,CPI
2008-10-01,87.71777,South Korea,CPI
2009-01-01,88.43751,South Korea,CPI
2009-04-01,89.0236,South Korea,CPI
2009-07-01,89.42349,South Korea,CPI
2009-10-01,89.76943,South Korea,CPI
2010-01-01,90.30087,South Korea,CPI
2010-04-01,90.60378,South Korea,CPI
2010-07-01,91.05869,South Korea,CPI
2010-10-01,91.27028,South Korea,CPI
2011-01-01,92.23898,South Korea,CPI
2011-04-01,93.02573,South Korea,CPI
2011-07-01,93.54058,South Korea,CPI
2011-10-01,93.72184,South Korea,CPI
2012-01-01,94.2702,South Korea,CPI
2012-04-01,94.3975,South Korea,CPI
2012-07-01,94.70007,South Korea,CPI
2012-10-01,95.00263,South Korea,CPI
2013-01-01,95.64761,South Korea,CPI
2013-04-01,95.83522,South Korea,CPI
2013-07-01,96.07748,South Korea,CPI
2013-10-01,96.54967,South Korea,CPI
2014-01-01,97.11848,South Korea,CPI
2014-04-01,97.5822,South Korea,CPI
2014-07-01,97.87878,South Korea,CPI
2014-10-01,97.9486,South Korea,CPI
2015-01-01,99.44979,South Korea,CPI
2015-04-01,99.76999,South Korea,CPI
2015-07-01,100.3268,South Korea,CPI
2015-10-01,100.4534,South Korea,CPI
2016-01-01,101.2934,South Korea,CPI
2016-04-01,101.8068,South Korea,CPI
2016-07-01,102.2233,South Korea,CPI
2016-10-01,102.1768,South Korea,CPI
2017-01-01,103.0464,South Korea,CPI
2017-04-01,103.3634,South Korea,CPI
2017-07-01,103.703,South Korea,CPI
2017-10-01,103.6466,South Korea,CPI
2018-01-01,104.2432,South Korea,CPI
2018-04-01,104.7666,South Korea,CPI
2018-07-01,104.793,South Korea,CPI
2018-10-01,104.7867,South Korea,CPI
2019-01-01,105.25,South Korea,CPI
2019-04-01,105.4532,South Korea,CPI
2019-07-01,105.5597,South Korea,CPI
2019-10-01,105.4098,South Korea,CPI
2020-01-01,105.6725,South Korea,CPI
2020-04-01,105.7007,South Korea,CPI
2020-07-01,106.0357,South Korea,CPI
2020-10-01,105.7642,South Korea,CPI
2021-01-01,106.5259,South Korea,CPI
2021-04-01,106.9455,South Korea,CPI
2021-07-01,107.4604,South Korea,CPI
2021-10-01,108.0493,South Korea,CPI
2022-01-01,109.474,South Korea,CPI
2022-04-01,110.6271,South Korea,CPI
2022-07-01,111.8085,South Korea,CPI
2022-10-01,112.5278,South Korea,CPI
2023-01-01,113.7974,South Korea,CPI
2023-04-01,114.6931,South Korea,CPI
2023-07-01,115.3455,South Korea,CPI
2023-10-01,115.8074,South Korea,CPI
2024-01-01,116.6432,South Korea,CPI
2024-04-01,117.2603,South Korea,CPI
2024-07-01,117.7293,South Korea,CPI
2024-10-01,117.9303,South Korea,CPI
2025-01-01,118.8225,South Korea,CPI
1970-01-01,14.27194,Sweden,CPI
1970-04-01,14.46813,Sweden,CPI
1970-07-01,14.65244,Sweden,CPI
1970-10-01,14.87676,Sweden,CPI
1971-01-01,15.42158,Sweden,CPI
1971-04-01,15.4004,Sweden,CPI
1971-07-01,15.58942,Sweden,CPI
1971-10-01,15.88234,Sweden,CPI
1972-01-01,16.17204,Sweden,CPI
1972-04-01,16.35933,Sweden,CPI
1972-07-01,16.569329999999997,Sweden,CPI
1972-10-01,16.78139,Sweden,CPI
1973-01-01,17.14459,Sweden,CPI
1973-04-01,17.42312,Sweden,CPI
1973-07-01,17.60962,Sweden,CPI
1973-10-01,17.94645,Sweden,CPI
1974-01-01,18.53588,Sweden,CPI
1974-04-01,18.75789,Sweden,CPI
1974-07-01,19.10011,Sweden,CPI
1974-10-01,20.07423,Sweden,CPI
1975-01-01,20.25599,Sweden,CPI
1975-04-01,20.73899,Sweden,CPI
1975-07-01,21.25667,Sweden,CPI
1975-10-01,21.72789,Sweden,CPI
1976-01-01,22.25138,Sweden,CPI
1976-04-01,22.80362,Sweden,CPI
1976-07-01,23.12404,Sweden,CPI
1976-10-01,23.76311,Sweden,CPI
1977-01-01,24.34587,Sweden,CPI
1977-04-01,25.23971,Sweden,CPI
1977-07-01,26.0274,Sweden,CPI
1977-10-01,26.65113,Sweden,CPI
1978-01-01,27.57214,Sweden,CPI
1978-04-01,27.917440000000003,Sweden,CPI
1978-07-01,28.14891,Sweden,CPI
1978-10-01,28.57591,Sweden,CPI
1979-01-01,29.06817,Sweden,CPI
1979-04-01,29.58126,Sweden,CPI
1979-07-01,30.04338,Sweden,CPI
1979-10-01,31.0564,Sweden,CPI
1980-01-01,32.51548,Sweden,CPI
1980-04-01,33.114290000000004,Sweden,CPI
1980-07-01,33.87474,Sweden,CPI
1980-10-01,35.17923,Sweden,CPI
1981-01-01,36.33803,Sweden,CPI
1981-04-01,37.19026,Sweden,CPI
1981-07-01,37.75072,Sweden,CPI
1981-10-01,38.19874,Sweden,CPI
1982-01-01,39.20771,Sweden,CPI
1982-04-01,39.84922,Sweden,CPI
1982-07-01,40.27758,Sweden,CPI
1982-10-01,41.21955,Sweden,CPI
1983-01-01,42.4777,Sweden,CPI
1983-04-01,43.21858,Sweden,CPI
1983-07-01,43.86025,Sweden,CPI
1983-10-01,44.85588,Sweden,CPI
1984-01-01,45.88519,Sweden,CPI
1984-04-01,46.59816,Sweden,CPI
1984-07-01,47.12538,Sweden,CPI
1984-10-01,48.241890000000005,Sweden,CPI
1985-01-01,49.21808,Sweden,CPI
1985-04-01,50.09686,Sweden,CPI
1985-07-01,50.18704,Sweden,CPI
1985-10-01,51.18821,Sweden,CPI
1986-01-01,51.93185,Sweden,CPI
1986-04-01,52.32062,Sweden,CPI
1986-07-01,52.71389,Sweden,CPI
1986-10-01,53.42842,Sweden,CPI
1987-01-01,54.21325,Sweden,CPI
1987-04-01,54.63958,Sweden,CPI
1987-07-01,55.2088,Sweden,CPI
1987-10-01,56.24493,Sweden,CPI
1988-01-01,57.04097,Sweden,CPI
1988-04-01,58.1794,Sweden,CPI
1988-07-01,58.72221,Sweden,CPI
1988-10-01,59.75479,Sweden,CPI
1989-01-01,60.70084,Sweden,CPI
1989-04-01,61.74566,Sweden,CPI
1989-07-01,62.30868,Sweden,CPI
1989-10-01,63.61937,Sweden,CPI
1990-01-01,65.78228,Sweden,CPI
1990-04-01,67.09594,Sweden,CPI
1990-07-01,68.03959,Sweden,CPI
1990-10-01,69.3974,Sweden,CPI
1991-01-01,73.14126,Sweden,CPI
1991-04-01,74.8264,Sweden,CPI
1991-07-01,74.95100000000001,Sweden,CPI
1991-10-01,76.43337,Sweden,CPI
1992-01-01,77.21665,Sweden,CPI
1992-04-01,77.59449000000001,Sweden,CPI
1992-07-01,78.07816,Sweden,CPI
1992-10-01,79.19779,Sweden,CPI
1993-01-01,80.84263,Sweden,CPI
1993-04-01,81.3893,Sweden,CPI
1993-07-01,81.39848,Sweden,CPI
1993-10-01,82.54377,Sweden,CPI
1994-01-01,82.73335,Sweden,CPI
1994-04-01,83.39177,Sweden,CPI
1994-07-01,83.52552,Sweden,CPI
1994-10-01,84.47975,Sweden,CPI
1995-01-01,84.8738,Sweden,CPI
1995-04-01,85.66689000000001,Sweden,CPI
1995-07-01,85.84673000000001,Sweden,CPI
1995-10-01,86.73923,Sweden,CPI
1996-01-01,87.26312,Sweden,CPI
1996-04-01,87.36589000000001,Sweden,CPI
1996-07-01,86.60854,Sweden,CPI
1996-10-01,86.82413000000001,Sweden,CPI
1997-01-01,86.62977,Sweden,CPI
1997-04-01,87.23073000000001,Sweden,CPI
1997-07-01,87.0453,Sweden,CPI
1997-10-01,87.98472,Sweden,CPI
1998-01-01,86.76156999999999,Sweden,CPI
1998-04-01,86.99838000000001,Sweden,CPI
1998-07-01,86.42981999999999,Sweden,CPI
1998-10-01,86.80291,Sweden,CPI
1999-01-01,86.62642,Sweden,CPI
1999-04-01,87.10674,Sweden,CPI
1999-07-01,86.95818,Sweden,CPI
1999-10-01,87.49880999999999,Sweden,CPI
2000-01-01,86.83195,Sweden,CPI
2000-04-01,87.36924,Sweden,CPI
2000-07-01,87.17599,Sweden,CPI
2000-10-01,87.9903,Sweden,CPI
2001-01-01,87.87749000000001,Sweden,CPI
2001-04-01,88.9811,Sweden,CPI
2001-07-01,89.08945,Sweden,CPI
2001-10-01,89.85126,Sweden,CPI
2002-01-01,89.59435,Sweden,CPI
2002-04-01,90.79069,Sweden,CPI
2002-07-01,90.76053,Sweden,CPI
2002-10-01,91.73681,Sweden,CPI
2003-01-01,91.43298,Sweden,CPI
2003-04-01,91.94904,Sweden,CPI
2003-07-01,91.41175,Sweden,CPI
2003-10-01,92.05962,Sweden,CPI
2004-01-01,91.57596,Sweden,CPI
2004-04-01,91.94234,Sweden,CPI
2004-07-01,91.65638,Sweden,CPI
2004-10-01,92.3266,Sweden,CPI
2005-01-01,91.62733,Sweden,CPI
2005-04-01,91.97362,Sweden,CPI
2005-07-01,91.53798,Sweden,CPI
2005-10-01,92.38133,Sweden,CPI
2006-01-01,91.80606,Sweden,CPI
2006-04-01,92.56787,Sweden,CPI
2006-07-01,92.51984,Sweden,CPI
2006-10-01,93.37995,Sweden,CPI
2007-01-01,93.52405,Sweden,CPI
2007-04-01,94.68575,Sweden,CPI
2007-07-01,95.07895,Sweden,CPI
2007-10-01,96.45512,Sweden,CPI
2008-01-01,95.66873,Sweden,CPI
2008-04-01,96.9198,Sweden,CPI
2008-07-01,97.21023,Sweden,CPI
2008-10-01,97.81566,Sweden,CPI
2009-01-01,95.7715,Sweden,CPI
2009-04-01,95.81618,Sweden,CPI
2009-07-01,95.7715,Sweden,CPI
2009-10-01,96.56459,Sweden,CPI
2010-01-01,95.4498,Sweden,CPI
2010-04-01,96.26858,Sweden,CPI
2010-07-01,96.49757,Sweden,CPI
2010-10-01,97.67156,Sweden,CPI
2011-01-01,97.87486,Sweden,CPI
2011-04-01,99.28902,Sweden,CPI
2011-07-01,99.65875,Sweden,CPI
2011-10-01,100.6764,Sweden,CPI
2012-01-01,99.77939,Sweden,CPI
2012-04-01,100.5557,Sweden,CPI
2012-07-01,100.2117,Sweden,CPI
2012-10-01,100.4049,Sweden,CPI
2013-01-01,99.64981,Sweden,CPI
2013-04-01,100.0508,Sweden,CPI
2013-07-01,99.91455,Sweden,CPI
2013-10-01,100.387,Sweden,CPI
2014-01-01,99.51242,Sweden,CPI
2014-04-01,100.2039,Sweden,CPI
2014-07-01,99.85981,Sweden,CPI
2014-10-01,100.3279,Sweden,CPI
2015-01-01,99.66769,Sweden,CPI
2015-04-01,99.90561,Sweden,CPI
2015-07-01,100.0195,Sweden,CPI
2015-10-01,100.4072,Sweden,CPI
2016-01-01,100.3133,Sweden,CPI
2016-04-01,100.8919,Sweden,CPI
2016-07-01,101.0103,Sweden,CPI
2016-10-01,101.3734,Sweden,CPI
2017-01-01,101.0997,Sweden,CPI
2017-04-01,102.41,Sweden,CPI
2017-07-01,102.7853,Sweden,CPI
2017-10-01,102.8344,Sweden,CPI
2018-01-01,102.3709,Sweden,CPI
2018-04-01,103.441,Sweden,CPI
2018-07-01,103.7426,Sweden,CPI
2018-10-01,104.0453,Sweden,CPI
2019-01-01,103.5795,Sweden,CPI
2019-04-01,105.2104,Sweden,CPI
2019-07-01,105.3109,Sweden,CPI
2019-10-01,105.7834,Sweden,CPI
2020-01-01,105.1545,Sweden,CPI
2020-04-01,106.0481,Sweden,CPI
2020-07-01,106.6915,Sweden,CPI
2020-10-01,106.9875,Sweden,CPI
2021-01-01,106.6737,Sweden,CPI
2021-04-01,107.4399,Sweden,CPI
2021-07-01,107.6522,Sweden,CPI
2021-10-01,108.6296,Sweden,CPI
2022-01-01,109.8561,Sweden,CPI
2022-04-01,112.5861,Sweden,CPI
2022-07-01,114.8101,Sweden,CPI
2022-10-01,118.1723,Sweden,CPI
2023-01-01,121.1347,Sweden,CPI
2023-04-01,124.8264,Sweden,CPI
2023-07-01,126.9991,Sweden,CPI
2023-10-01,128.1183,Sweden,CPI
2024-01-01,129.2878,Sweden,CPI
2024-04-01,130.7791,Sweden,CPI
2024-07-01,130.8651,Sweden,CPI
2024-10-01,130.5222,Sweden,CPI
2025-01-01,130.2619,Sweden,CPI
1970-01-01,8.957927999999999,United Kingdom,CPI
1970-04-01,9.201619,United Kingdom,CPI
1970-07-01,9.345517999999998,United Kingdom,CPI
1970-10-01,9.531077,United Kingdom,CPI
1971-01-01,9.762148,United Kingdom,CPI
1971-04-01,10.08718,United Kingdom,CPI
1971-07-01,10.22542,United Kingdom,CPI
1971-10-01,10.3354,United Kingdom,CPI
1972-01-01,10.47508,United Kingdom,CPI
1972-04-01,10.69228,United Kingdom,CPI
1972-07-01,10.85827,United Kingdom,CPI
1972-10-01,11.14293,United Kingdom,CPI
1973-01-01,11.26813,United Kingdom,CPI
1973-04-01,11.63757,United Kingdom,CPI
1973-07-01,11.83447,United Kingdom,CPI
1973-10-01,12.14972,United Kingdom,CPI
1974-01-01,12.4714,United Kingdom,CPI
1974-04-01,13.23552,United Kingdom,CPI
1974-07-01,13.55406,United Kingdom,CPI
1974-10-01,14.11269,United Kingdom,CPI
1975-01-01,14.64993,United Kingdom,CPI
1975-04-01,16.11306,United Kingdom,CPI
1975-07-01,16.89963,United Kingdom,CPI
1975-10-01,17.48207,United Kingdom,CPI
1976-01-01,17.93856,United Kingdom,CPI
1976-04-01,18.5736,United Kingdom,CPI
1976-07-01,19.03311,United Kingdom,CPI
1976-10-01,19.69694,United Kingdom,CPI
1977-01-01,20.68546,United Kingdom,CPI
1977-04-01,21.61136,United Kingdom,CPI
1977-07-01,22.07614,United Kingdom,CPI
1977-10-01,22.53302,United Kingdom,CPI
1978-01-01,22.96679,United Kingdom,CPI
1978-04-01,23.61326,United Kingdom,CPI
1978-07-01,24.08521,United Kingdom,CPI
1978-10-01,24.58299,United Kingdom,CPI
1979-01-01,25.24233,United Kingdom,CPI
1979-04-01,26.15778,United Kingdom,CPI
1979-07-01,27.813640000000003,United Kingdom,CPI
1979-10-01,28.61549,United Kingdom,CPI
1980-01-01,30.0736,United Kingdom,CPI
1980-04-01,31.8622,United Kingdom,CPI
1980-07-01,32.44521,United Kingdom,CPI
1980-10-01,33.10816,United Kingdom,CPI
1981-01-01,33.69596,United Kingdom,CPI
1981-04-01,35.38965,United Kingdom,CPI
1981-07-01,35.81078,United Kingdom,CPI
1981-10-01,36.75873,United Kingdom,CPI
1982-01-01,37.30892,United Kingdom,CPI
1982-04-01,38.48778,United Kingdom,CPI
1982-07-01,38.66491,United Kingdom,CPI
1982-10-01,38.8172,United Kingdom,CPI
1983-01-01,38.94882,United Kingdom,CPI
1983-04-01,39.88664,United Kingdom,CPI
1983-07-01,40.39927,United Kingdom,CPI
1983-10-01,40.81811,United Kingdom,CPI
1984-01-01,40.99304,United Kingdom,CPI
1984-04-01,41.87342,United Kingdom,CPI
1984-07-01,42.4557,United Kingdom,CPI
1984-10-01,43.08863,United Kingdom,CPI
1985-01-01,43.56737,United Kingdom,CPI
1985-04-01,45.17153,United Kingdom,CPI
1985-07-01,45.455090000000006,United Kingdom,CPI
1985-10-01,45.7663,United Kingdom,CPI
1986-01-01,46.11674,United Kingdom,CPI
1986-04-01,47.00887,United Kingdom,CPI
1986-07-01,47.13486,United Kingdom,CPI
1986-10-01,47.84344,United Kingdom,CPI
1987-01-01,48.35162,United Kingdom,CPI
1987-04-01,49.20146,United Kingdom,CPI
1987-07-01,49.47644,United Kingdom,CPI
1987-10-01,50.09563,United Kingdom,CPI
1988-01-01,50.29803,United Kingdom,CPI
1988-04-01,51.62851,United Kingdom,CPI
1988-07-01,52.46383,United Kingdom,CPI
1988-10-01,53.76066,United Kingdom,CPI
1989-01-01,54.63511,United Kingdom,CPI
1989-04-01,56.13701999999999,United Kingdom,CPI
1989-07-01,56.74751,United Kingdom,CPI
1989-10-01,57.912180000000006,United Kingdom,CPI
1990-01-01,58.8774,United Kingdom,CPI
1990-04-01,61.85499,United Kingdom,CPI
1990-07-01,62.83012,United Kingdom,CPI
1990-10-01,63.74067,United Kingdom,CPI
1991-01-01,64.23943,United Kingdom,CPI
1991-04-01,65.3578,United Kingdom,CPI
1991-07-01,65.63239,United Kingdom,CPI
1991-10-01,66.38264000000001,United Kingdom,CPI
1992-01-01,66.75358,United Kingdom,CPI
1992-04-01,68.37791,United Kingdom,CPI
1992-07-01,68.51424,United Kingdom,CPI
1992-10-01,68.72976,United Kingdom,CPI
1993-01-01,67.95635,United Kingdom,CPI
1993-04-01,69.05354,United Kingdom,CPI
1993-07-01,69.36713,United Kingdom,CPI
1993-10-01,69.79153000000001,United Kingdom,CPI
1994-01-01,69.77096,United Kingdom,CPI
1994-04-01,70.90586,United Kingdom,CPI
1994-07-01,70.90514,United Kingdom,CPI
1994-10-01,71.53073,United Kingdom,CPI
1995-01-01,71.94779,United Kingdom,CPI
1995-04-01,73.35644,United Kingdom,CPI
1995-07-01,73.53499000000001,United Kingdom,CPI
1995-10-01,73.70184,United Kingdom,CPI
1996-01-01,73.80672,United Kingdom,CPI
1996-04-01,74.71335,United Kingdom,CPI
1996-07-01,74.81409000000001,United Kingdom,CPI
1996-10-01,75.48566,United Kingdom,CPI
1997-01-01,75.28419,United Kingdom,CPI
1997-04-01,76.09009,United Kingdom,CPI
1997-07-01,76.15725,United Kingdom,CPI
1997-10-01,76.89599,United Kingdom,CPI
1998-01-01,76.5602,United Kingdom,CPI
1998-04-01,77.33251,United Kingdom,CPI
1998-07-01,77.16462,United Kingdom,CPI
1998-10-01,77.76904,United Kingdom,CPI
1999-01-01,77.3661,United Kingdom,CPI
1999-04-01,78.0041,United Kingdom,CPI
1999-07-01,77.6683,United Kingdom,CPI
1999-10-01,78.07125,United Kingdom,CPI
2000-01-01,77.43325,United Kingdom,CPI
2000-04-01,77.97051,United Kingdom,CPI
2000-07-01,77.6683,United Kingdom,CPI
2000-10-01,78.27273000000001,United Kingdom,CPI
2001-01-01,77.80261999999999,United Kingdom,CPI
2001-04-01,78.77641,United Kingdom,CPI
2001-07-01,78.87715,United Kingdom,CPI
2001-10-01,79.21294,United Kingdom,CPI
2002-01-01,79.04504,United Kingdom,CPI
2002-04-01,79.81736,United Kingdom,CPI
2002-07-01,79.95168000000001,United Kingdom,CPI
2002-10-01,80.52252,United Kingdom,CPI
2003-01-01,80.28747,United Kingdom,CPI
2003-04-01,80.82474,United Kingdom,CPI
2003-07-01,80.95905,United Kingdom,CPI
2003-10-01,81.362,United Kingdom,CPI
2004-01-01,81.16051999999999,United Kingdom,CPI
2004-04-01,81.73137,United Kingdom,CPI
2004-07-01,81.76495,United Kingdom,CPI
2004-10-01,82.23505,United Kingdom,CPI
2005-01-01,82.2,United Kingdom,CPI
2005-04-01,82.9,United Kingdom,CPI
2005-07-01,83.2,United Kingdom,CPI
2005-10-01,83.6,United Kingdom,CPI
2006-01-01,83.6,United Kingdom,CPI
2006-04-01,84.3,United Kingdom,CPI
2006-07-01,84.5,United Kingdom,CPI
2006-10-01,85.2,United Kingdom,CPI
2007-01-01,85.2,United Kingdom,CPI
2007-04-01,86.0,United Kingdom,CPI
2007-07-01,86.2,United Kingdom,CPI
2007-10-01,86.7,United Kingdom,CPI
2008-01-01,86.6,United Kingdom,CPI
2008-04-01,87.6,United Kingdom,CPI
2008-07-01,88.1,United Kingdom,CPI
2008-10-01,88.4,United Kingdom,CPI
2009-01-01,88.2,United Kingdom,CPI
2009-04-01,89.1,United Kingdom,CPI
2009-07-01,89.5,United Kingdom,CPI
2009-10-01,89.8,United Kingdom,CPI
2010-01-01,89.9,United Kingdom,CPI
2010-04-01,90.8,United Kingdom,CPI
2010-07-01,91.1,United Kingdom,CPI
2010-10-01,91.7,United Kingdom,CPI
2011-01-01,92.3,United Kingdom,CPI
2011-04-01,93.3,United Kingdom,CPI
2011-07-01,93.7,United Kingdom,CPI
2011-10-01,94.3,United Kingdom,CPI
2012-01-01,94.4,United Kingdom,CPI
2012-04-01,95.2,United Kingdom,CPI
2012-07-01,95.5,United Kingdom,CPI
2012-10-01,96.4,United Kingdom,CPI
2013-01-01,96.4,United Kingdom,CPI
2013-04-01,97.1,United Kingdom,CPI
2013-07-01,97.3,United Kingdom,CPI
2013-10-01,98.0,United Kingdom,CPI
2014-01-01,97.9,United Kingdom,CPI
2014-04-01,98.8,United Kingdom,CPI
2014-07-01,99.0,United Kingdom,CPI
2014-10-01,99.4,United Kingdom,CPI
2015-01-01,99.2,United Kingdom,CPI
2015-04-01,99.8,United Kingdom,CPI
2015-07-01,100.2,United Kingdom,CPI
2015-10-01,100.7,United Kingdom,CPI
2016-01-01,100.7,United Kingdom,CPI
2016-04-01,101.4,United Kingdom,CPI
2016-07-01,101.8,United Kingdom,CPI
2016-10-01,102.5,United Kingdom,CPI
2017-01-01,102.6,United Kingdom,CPI
2017-04-01,103.8,United Kingdom,CPI
2017-07-01,104.4,United Kingdom,CPI
2017-10-01,104.9,United Kingdom,CPI
2018-01-01,104.9,United Kingdom,CPI
2018-04-01,105.8,United Kingdom,CPI
2018-07-01,106.3,United Kingdom,CPI
2018-10-01,106.8,United Kingdom,CPI
2019-01-01,106.8,United Kingdom,CPI
2019-04-01,107.6,United Kingdom,CPI
2019-07-01,108.0,United Kingdom,CPI
2019-10-01,108.5,United Kingdom,CPI
2020-01-01,108.5,United Kingdom,CPI
